Words,DistinctStems
97206000,43086
97207000,43086
97208000,43086
97209000,43086
97210000,43086
97211000,43086
97212000,43086
97213000,43086
97214000,43086
97215000,43086
97216000,43086
97217000,43086
97218000,43086
97219000,43086
97220000,43086
97221000,43086
97222000,43086
97223000,43086
97224000,43086
97225000,43086
97226000,43086
97227000,43086
97228000,43086
97229000,43086
97230000,43086
97231000,43086
97232000,43086
97233000,43086
97234000,43086
97235000,43086
97236000,43086
97237000,43086
97238000,43086
97239000,43086
97240000,43086
97241000,43086
97242000,43086
97243000,43086
97244000,43086
97245000,43086
97246000,43086
97247000,43086
97248000,43086
97249000,43086
97250000,43086
97251000,43086
97252000,43086
97253000,43086
97254000,43086
97255000,43086
97256000,43086
97257000,43086
97258000,43086
97259000,43086
97260000,43086
97261000,43086
97262000,43086
97263000,43086
97264000,43086
97265000,43086
97266000,43086
97267000,43086
97268000,43087
97269000,43087
97270000,43087
97271000,43087
97272000,43087
97273000,43087
97274000,43087
97275000,43087
97276000,43087
97277000,43087
97278000,43087
97279000,43087
97280000,43087
97281000,43087
97282000,43087
97283000,43087
97284000,43087
97285000,43087
97286000,43087
97287000,43087
97288000,43087
97289000,43087
97290000,43087
97291000,43087
97292000,43087
97293000,43087
97294000,43087
97295000,43087
97296000,43087
97297000,43087
97298000,43087
97299000,43087
97300000,43087
97301000,43087
97302000,43087
97303000,43087
97304000,43087
97305000,43087
97306000,43087
97307000,43087
97308000,43087
97309000,43087
97310000,43087
97311000,43087
97312000,43087
97313000,43087
97314000,43087
97315000,43087
97316000,43087
97317000,43087
97318000,43087
97319000,43087
97320000,43087
97321000,43087
97322000,43087
97323000,43087
97324000,43087
97325000,43087
97326000,43087
97327000,43087
97328000,43087
97329000,43087
97330000,43087
97331000,43087
97332000,43087
97333000,43087
97334000,43087
97335000,43087
97336000,43087
97337000,43087
97338000,43087
97339000,43087
97340000,43087
97341000,43087
97342000,43087
97343000,43087
97344000,43087
97345000,43087
97346000,43087
97347000,43087
97348000,43087
97349000,43087
97350000,43087
97351000,43087
97352000,43087
97353000,43087
97354000,43087
97355000,43087
97356000,43087
97357000,43087
97358000,43087
97359000,43087
97360000,43087
97361000,43087
97362000,43087
97363000,43087
97364000,43087
97365000,43087
97366000,43087
97367000,43087
97368000,43087
97369000,43087
97370000,43087
97371000,43087
97372000,43087
97373000,43087
97374000,43087
97375000,43087
97376000,43087
97377000,43087
97378000,43087
97379000,43087
97380000,43087
97381000,43087
97382000,43087
97383000,43087
97384000,43087
97385000,43087
97386000,43087
97387000,43087
97388000,43087
97389000,43087
97390000,43088
97391000,43088
97392000,43088
97393000,43088
97394000,43088
97395000,43088
97396000,43089
97397000,43089
97398000,43089
97399000,43089
97400000,43089
97401000,43089
97402000,43089
97403000,43089
97404000,43089
97405000,43089
97406000,43089
97407000,43089
97408000,43089
97409000,43089
97410000,43089
97411000,43089
97412000,43089
97413000,43089
97414000,43089
97415000,43089
97416000,43089
97417000,43089
97418000,43089
97419000,43089
97420000,43089
97421000,43089
97422000,43089
97423000,43089
97424000,43089
97425000,43089
97426000,43089
97427000,43089
97428000,43089
97429000,43089
97430000,43089
97431000,43089
97432000,43089
97433000,43089
97434000,43089
97435000,43089
97436000,43089
97437000,43089
97438000,43089
97439000,43089
97440000,43089
97441000,43089
97442000,43089
97443000,43089
97444000,43089
97445000,43089
97446000,43089
97447000,43089
97448000,43089
97449000,43089
97450000,43089
97451000,43089
97452000,43089
97453000,43089
97454000,43089
97455000,43089
97456000,43089
97457000,43089
97458000,43089
97459000,43089
97460000,43089
97461000,43089
97462000,43089
97463000,43089
97464000,43089
97465000,43089
97466000,43089
97467000,43089
97468000,43089
97469000,43089
97470000,43089
97471000,43089
97472000,43089
97473000,43089
97474000,43089
97475000,43089
97476000,43089
97477000,43089
97478000,43089
97479000,43089
97480000,43089
97481000,43089
97482000,43089
97483000,43089
97484000,43089
97485000,43089
97486000,43089
97487000,43089
97488000,43089
97489000,43089
97490000,43089
97491000,43089
97492000,43089
97493000,43089
97494000,43089
97495000,43089
97496000,43089
97497000,43089
97498000,43089
97499000,43089
97500000,43089
97501000,43089
97502000,43089
97503000,43089
97504000,43089
97505000,43089
97506000,43089
97507000,43089
97508000,43089
97509000,43089
97510000,43089
97511000,43089
97512000,43089
97513000,43089
97514000,43089
97515000,43089
97516000,43089
97517000,43089
97518000,43089
97519000,43089
97520000,43089
97521000,43089
97522000,43089
97523000,43089
97524000,43089
97525000,43089
97526000,43089
97527000,43089
97528000,43089
97529000,43089
97530000,43089
97531000,43089
97532000,43089
97533000,43089
97534000,43089
97535000,43089
97536000,43089
97537000,43089
97538000,43089
97539000,43089
97540000,43089
97541000,43089
97542000,43089
97543000,43089
97544000,43089
97545000,43089
97546000,43089
97547000,43089
97548000,43089
97549000,43089
97550000,43089
97551000,43089
97552000,43089
97553000,43089
97554000,43089
97555000,43089
97556000,43089
97557000,43089
97558000,43089
97559000,43089
97560000,43089
97561000,43089
97562000,43089
97563000,43089
97564000,43089
97565000,43089
97566000,43089
97567000,43089
97568000,43089
97569000,43089
97570000,43089
97571000,43089
97572000,43089
97573000,43089
97574000,43089
97575000,43089
97576000,43089
97577000,43089
97578000,43089
97579000,43089
97580000,43089
97581000,43089
97582000,43089
97583000,43089
97584000,43089
97585000,43089
97586000,43089
97587000,43089
97588000,43089
97589000,43089
97590000,43089
97591000,43089
97592000,43089
97593000,43089
97594000,43089
97595000,43089
97596000,43089
97597000,43089
97598000,43089
97599000,43089
97600000,43089
97601000,43089
97602000,43089
97603000,43089
97604000,43089
97605000,43089
97606000,43089
97607000,43089
97608000,43089
97609000,43089
97610000,43089
97611000,43089
97612000,43089
97613000,43089
97614000,43089
97615000,43089
97616000,43089
97617000,43089
97618000,43089
97619000,43089
97620000,43089
97621000,43089
97622000,43089
97623000,43089
97624000,43089
97625000,43089
97626000,43089
97627000,43089
97628000,43089
97629000,43089
97630000,43089
97631000,43089
97632000,43089
97633000,43089
97634000,43089
97635000,43089
97636000,43089
97637000,43089
97638000,43089
97639000,43089
97640000,43089
97641000,43089
97642000,43089
97643000,43089
97644000,43089
97645000,43089
97646000,43089
97647000,43089
97648000,43089
97649000,43089
97650000,43089
97651000,43089
97652000,43089
97653000,43089
97654000,43089
97655000,43089
97656000,43089
97657000,43089
97658000,43089
97659000,43089
97660000,43089
97661000,43089
97662000,43089
97663000,43089
97664000,43089
97665000,43089
97666000,43089
97667000,43089
97668000,43089
97669000,43089
97670000,43089
97671000,43089
97672000,43089
97673000,43089
97674000,43089
97675000,43089
97676000,43089
97677000,43089
97678000,43089
97679000,43089
97680000,43089
97681000,43089
97682000,43089
97683000,43089
97684000,43089
97685000,43089
97686000,43089
97687000,43089
97688000,43089
97689000,43089
97690000,43089
97691000,43089
97692000,43089
97693000,43089
97694000,43089
97695000,43089
97696000,43089
97697000,43089
97698000,43089
97699000,43089
97700000,43089
97701000,43089
97702000,43089
97703000,43089
97704000,43089
97705000,43089
97706000,43089
97707000,43089
97708000,43089
97709000,43089
97710000,43089
97711000,43089
97712000,43089
97713000,43089
97714000,43089
97715000,43089
97716000,43089
97717000,43089
97718000,43089
97719000,43089
97720000,43089
97721000,43089
97722000,43089
97723000,43090
97724000,43090
97725000,43090
97726000,43090
97727000,43090
97728000,43090
97729000,43090
97730000,43090
97731000,43090
97732000,43090
97733000,43090
97734000,43090
97735000,43090
97736000,43090
97737000,43090
97738000,43090
97739000,43090
97740000,43090
97741000,43090
97742000,43090
97743000,43090
97744000,43090
97745000,43090
97746000,43090
97747000,43090
97748000,43090
97749000,43090
97750000,43090
97751000,43090
97752000,43090
97753000,43090
97754000,43090
97755000,43090
97756000,43090
97757000,43090
97758000,43090
97759000,43090
97760000,43090
97761000,43090
97762000,43090
97763000,43090
97764000,43090
97765000,43090
97766000,43090
97767000,43090
97768000,43090
97769000,43090
97770000,43090
97771000,43090
97772000,43090
97773000,43090
97774000,43090
97775000,43090
97776000,43092
97777000,43092
97778000,43092
97779000,43092
97780000,43092
97781000,43092
97782000,43092
97783000,43092
97784000,43092
97785000,43092
97786000,43092
97787000,43092
97788000,43092
97789000,43092
97790000,43092
97791000,43092
97792000,43092
97793000,43092
97794000,43092
97795000,43092
97796000,43092
97797000,43092
97798000,43092
97799000,43092
97800000,43092
97801000,43092
97802000,43092
97803000,43092
97804000,43092
97805000,43092
97806000,43092
97807000,43092
97808000,43092
97809000,43092
97810000,43092
97811000,43092
97812000,43092
97813000,43092
97814000,43092
97815000,43092
97816000,43092
97817000,43092
97818000,43092
97819000,43092
97820000,43092
97821000,43092
97822000,43092
97823000,43092
97824000,43092
97825000,43092
97826000,43092
97827000,43092
97828000,43092
97829000,43092
97830000,43092
97831000,43092
97832000,43092
97833000,43092
97834000,43092
97835000,43092
97836000,43092
97837000,43092
97838000,43092
97839000,43092
97840000,43092
97841000,43092
97842000,43092
97843000,43092
97844000,43092
97845000,43092
97846000,43092
97847000,43092
97848000,43092
97849000,43092
97850000,43092
97851000,43092
97852000,43092
97853000,43092
97854000,43092
97855000,43092
97856000,43092
97857000,43092
97858000,43092
97859000,43092
97860000,43092
97861000,43092
97862000,43092
97863000,43092
97864000,43092
97865000,43092
97866000,43092
97867000,43092
97868000,43092
97869000,43092
97870000,43092
97871000,43092
97872000,43092
97873000,43092
97874000,43092
97875000,43092
97876000,43092
97877000,43092
97878000,43092
97879000,43092
97880000,43092
97881000,43092
97882000,43092
97883000,43092
97884000,43092
97885000,43092
97886000,43092
97887000,43092
97888000,43092
97889000,43092
97890000,43092
97891000,43092
97892000,43092
97893000,43092
97894000,43092
97895000,43092
97896000,43092
97897000,43092
97898000,43092
97899000,43092
97900000,43092
97901000,43092
97902000,43092
97903000,43092
97904000,43092
97905000,43092
97906000,43092
97907000,43092
97908000,43092
97909000,43092
97910000,43092
97911000,43092
97912000,43092
97913000,43092
97914000,43092
97915000,43092
97916000,43092
97917000,43092
97918000,43092
97919000,43092
97920000,43092
97921000,43092
97922000,43092
97923000,43092
97924000,43092
97925000,43092
97926000,43092
97927000,43092
97928000,43092
97929000,43092
97930000,43092
97931000,43092
97932000,43092
97933000,43092
97934000,43092
97935000,43092
97936000,43092
97937000,43092
97938000,43092
97939000,43092
97940000,43092
97941000,43092
97942000,43092
97943000,43092
97944000,43092
97945000,43092
97946000,43092
97947000,43092
97948000,43092
97949000,43092
97950000,43092
97951000,43092
97952000,43092
97953000,43092
97954000,43092
97955000,43092
97956000,43092
97957000,43092
97958000,43092
97959000,43092
97960000,43092
97961000,43092
97962000,43092
97963000,43092
97964000,43092
97965000,43092
97966000,43092
97967000,43092
97968000,43092
97969000,43092
97970000,43092
97971000,43092
97972000,43092
97973000,43092
97974000,43092
97975000,43092
97976000,43092
97977000,43092
97978000,43092
97979000,43092
97980000,43092
97981000,43092
97982000,43092
97983000,43092
97984000,43092
97985000,43092
97986000,43092
97987000,43092
97988000,43092
97989000,43092
97990000,43092
97991000,43092
97992000,43092
97993000,43092
97994000,43092
97995000,43092
97996000,43092
97997000,43092
97998000,43092
97999000,43092
98000000,43092
98001000,43092
98002000,43092
98003000,43092
98004000,43092
98005000,43092
98006000,43092
98007000,43092
98008000,43092
98009000,43092
98010000,43092
98011000,43092
98012000,43092
98013000,43092
98014000,43092
98015000,43092
98016000,43092
98017000,43092
98018000,43092
98019000,43092
98020000,43092
98021000,43092
98022000,43092
98023000,43092
98024000,43092
98025000,43092
98026000,43092
98027000,43092
98028000,43092
98029000,43092
98030000,43092
98031000,43092
98032000,43092
98033000,43092
98034000,43092
98035000,43093
98036000,43093
98037000,43093
98038000,43093
98039000,43093
98040000,43093
98041000,43093
98042000,43093
98043000,43093
98044000,43093
98045000,43093
98046000,43093
98047000,43093
98048000,43093
98049000,43093
98050000,43093
98051000,43093
98052000,43093
98053000,43093
98054000,43093
98055000,43093
98056000,43093
98057000,43093
98058000,43093
98059000,43093
98060000,43093
98061000,43093
98062000,43093
98063000,43093
98064000,43093
98065000,43093
98066000,43093
98067000,43093
98068000,43093
98069000,43093
98070000,43093
98071000,43093
98072000,43093
98073000,43093
98074000,43093
98075000,43093
98076000,43093
98077000,43093
98078000,43093
98079000,43093
98080000,43093
98081000,43093
98082000,43093
98083000,43093
98084000,43093
98085000,43093
98086000,43093
98087000,43093
98088000,43093
98089000,43093
98090000,43093
98091000,43093
98092000,43093
98093000,43093
98094000,43093
98095000,43093
98096000,43093
98097000,43093
98098000,43093
98099000,43093
98100000,43093
98101000,43093
98102000,43093
98103000,43093
98104000,43093
98105000,43093
98106000,43093
98107000,43093
98108000,43093
98109000,43093
98110000,43093
98111000,43093
98112000,43093
98113000,43093
98114000,43093
98115000,43093
98116000,43093
98117000,43093
98118000,43093
98119000,43093
98120000,43093
98121000,43093
98122000,43093
98123000,43093
98124000,43093
98125000,43093
98126000,43093
98127000,43093
98128000,43093
98129000,43093
98130000,43093
98131000,43093
98132000,43093
98133000,43093
98134000,43093
98135000,43093
98136000,43093
98137000,43093
98138000,43093
98139000,43093
98140000,43093
98141000,43093
98142000,43093
98143000,43093
98144000,43093
98145000,43093
98146000,43093
98147000,43093
98148000,43093
98149000,43093
98150000,43093
98151000,43093
98152000,43093
98153000,43093
98154000,43093
98155000,43093
98156000,43093
98157000,43093
98158000,43093
98159000,43093
98160000,43093
98161000,43093
98162000,43093
98163000,43093
98164000,43093
98165000,43096
98166000,43096
98167000,43096
98168000,43096
98169000,43096
98170000,43096
98171000,43096
98172000,43096
98173000,43096
98174000,43096
98175000,43096
98176000,43096
98177000,43096
98178000,43096
98179000,43096
98180000,43096
98181000,43096
98182000,43096
98183000,43096
98184000,43096
98185000,43096
98186000,43096
98187000,43096
98188000,43096
98189000,43096
98190000,43096
98191000,43096
98192000,43096
98193000,43096
98194000,43096
98195000,43096
98196000,43096
98197000,43096
98198000,43096
98199000,43096
98200000,43096
98201000,43096
98202000,43096
98203000,43096
98204000,43096
98205000,43096
98206000,43096
98207000,43096
98208000,43096
98209000,43096
98210000,43096
98211000,43096
98212000,43096
98213000,43096
98214000,43096
98215000,43096
98216000,43096
98217000,43096
98218000,43096
98219000,43096
98220000,43096
98221000,43096
98222000,43096
98223000,43096
98224000,43096
98225000,43096
98226000,43096
98227000,43096
98228000,43096
98229000,43096
98230000,43096
98231000,43096
98232000,43096
98233000,43096
98234000,43096
98235000,43096
98236000,43096
98237000,43096
98238000,43096
98239000,43096
98240000,43096
98241000,43096
98242000,43096
98243000,43096
98244000,43096
98245000,43096
98246000,43096
98247000,43096
98248000,43096
98249000,43096
98250000,43096
98251000,43096
98252000,43096
98253000,43096
98254000,43096
98255000,43096
98256000,43096
98257000,43096
98258000,43096
98259000,43096
98260000,43096
98261000,43096
98262000,43096
98263000,43096
98264000,43096
98265000,43096
98266000,43096
98267000,43096
98268000,43096
98269000,43096
98270000,43097
98271000,43097
98272000,43097
98273000,43097
98274000,43097
98275000,43097
98276000,43097
98277000,43097
98278000,43097
98279000,43097
98280000,43097
98281000,43097
98282000,43097
98283000,43097
98284000,43097
98285000,43097
98286000,43097
98287000,43097
98288000,43097
98289000,43097
98290000,43097
98291000,43097
98292000,43097
98293000,43097
98294000,43097
98295000,43097
98296000,43097
98297000,43097
98298000,43097
98299000,43097
98300000,43097
98301000,43097
98302000,43097
98303000,43097
98304000,43097
98305000,43097
98306000,43097
98307000,43097
98308000,43097
98309000,43097
98310000,43097
98311000,43097
98312000,43097
98313000,43097
98314000,43097
98315000,43097
98316000,43097
98317000,43097
98318000,43097
98319000,43097
98320000,43097
98321000,43097
98322000,43097
98323000,43097
98324000,43097
98325000,43097
98326000,43097
98327000,43097
98328000,43097
98329000,43097
98330000,43097
98331000,43097
98332000,43097
98333000,43097
98334000,43097
98335000,43097
98336000,43097
98337000,43097
98338000,43097
98339000,43097
98340000,43097
98341000,43097
98342000,43097
98343000,43097
98344000,43097
98345000,43097
98346000,43097
98347000,43097
98348000,43097
98349000,43097
98350000,43097
98351000,43097
98352000,43097
98353000,43097
98354000,43097
98355000,43097
98356000,43097
98357000,43097
98358000,43097
98359000,43097
98360000,43097
98361000,43097
98362000,43097
98363000,43097
98364000,43097
98365000,43097
98366000,43097
98367000,43097
98368000,43097
98369000,43097
98370000,43097
98371000,43097
98372000,43097
98373000,43097
98374000,43097
98375000,43097
98376000,43097
98377000,43097
98378000,43097
98379000,43097
98380000,43097
98381000,43097
98382000,43097
98383000,43097
98384000,43097
98385000,43097
98386000,43097
98387000,43097
98388000,43098
98389000,43098
98390000,43098
98391000,43098
98392000,43098
98393000,43098
98394000,43098
98395000,43098
98396000,43098
98397000,43098
98398000,43098
98399000,43098
98400000,43098
98401000,43098
98402000,43098
98403000,43098
98404000,43098
98405000,43098
98406000,43098
98407000,43098
98408000,43098
98409000,43098
98410000,43098
98411000,43098
98412000,43098
98413000,43098
98414000,43098
98415000,43098
98416000,43098
98417000,43098
98418000,43098
98419000,43098
98420000,43098
98421000,43098
98422000,43098
98423000,43098
98424000,43098
98425000,43098
98426000,43098
98427000,43098
98428000,43098
98429000,43098
98430000,43098
98431000,43098
98432000,43098
98433000,43098
98434000,43098
98435000,43098
98436000,43098
98437000,43098
98438000,43098
98439000,43098
98440000,43098
98441000,43098
98442000,43098
98443000,43098
98444000,43098
98445000,43098
98446000,43098
98447000,43098
98448000,43098
98449000,43098
98450000,43098
98451000,43098
98452000,43098
98453000,43098
98454000,43098
98455000,43098
98456000,43098
98457000,43098
98458000,43098
98459000,43098
98460000,43098
98461000,43098
98462000,43098
98463000,43098
98464000,43098
98465000,43098
98466000,43098
98467000,43098
98468000,43098
98469000,43098
98470000,43098
98471000,43098
98472000,43098
98473000,43098
98474000,43098
98475000,43098
98476000,43098
98477000,43098
98478000,43098
98479000,43098
98480000,43098
98481000,43098
98482000,43098
98483000,43098
98484000,43098
98485000,43098
98486000,43098
98487000,43098
98488000,43098
98489000,43098
98490000,43098
98491000,43098
98492000,43098
98493000,43098
98494000,43098
98495000,43098
98496000,43098
98497000,43098
98498000,43098
98499000,43098
98500000,43098
98501000,43098
98502000,43098
98503000,43098
98504000,43098
98505000,43098
98506000,43098
98507000,43098
98508000,43098
98509000,43098
98510000,43098
98511000,43098
98512000,43098
98513000,43098
98514000,43098
98515000,43098
98516000,43098
98517000,43098
98518000,43098
98519000,43098
98520000,43098
98521000,43098
98522000,43098
98523000,43098
98524000,43098
98525000,43098
98526000,43098
98527000,43098
98528000,43098
98529000,43098
98530000,43098
98531000,43098
98532000,43098
98533000,43098
98534000,43098
98535000,43098
98536000,43098
98537000,43098
98538000,43098
98539000,43098
98540000,43098
98541000,43098
98542000,43098
98543000,43098
98544000,43098
98545000,43098
98546000,43098
98547000,43098
98548000,43098
98549000,43098
98550000,43098
98551000,43098
98552000,43098
98553000,43098
98554000,43098
98555000,43098
98556000,43098
98557000,43098
98558000,43098
98559000,43098
98560000,43098
98561000,43098
98562000,43098
98563000,43098
98564000,43098
98565000,43098
98566000,43098
98567000,43098
98568000,43098
98569000,43098
98570000,43098
98571000,43098
98572000,43098
98573000,43098
98574000,43098
98575000,43098
98576000,43098
98577000,43098
98578000,43098
98579000,43098
98580000,43098
98581000,43098
98582000,43098
98583000,43098
98584000,43098
98585000,43098
98586000,43098
98587000,43098
98588000,43098
98589000,43098
98590000,43098
98591000,43098
98592000,43098
98593000,43098
98594000,43098
98595000,43098
98596000,43098
98597000,43098
98598000,43098
98599000,43098
98600000,43098
98601000,43098
98602000,43098
98603000,43098
98604000,43098
98605000,43098
98606000,43098
98607000,43098
98608000,43098
98609000,43098
98610000,43098
98611000,43098
98612000,43098
98613000,43098
98614000,43098
98615000,43098
98616000,43098
98617000,43098
98618000,43098
98619000,43098
98620000,43098
98621000,43098
98622000,43098
98623000,43098
98624000,43098
98625000,43098
98626000,43098
98627000,43098
98628000,43098
98629000,43098
98630000,43098
98631000,43098
98632000,43098
98633000,43098
98634000,43098
98635000,43098
98636000,43098
98637000,43098
98638000,43098
98639000,43098
98640000,43098
98641000,43098
98642000,43098
98643000,43098
98644000,43098
98645000,43098
98646000,43098
98647000,43098
98648000,43098
98649000,43098
98650000,43098
98651000,43098
98652000,43098
98653000,43098
98654000,43098
98655000,43098
98656000,43098
98657000,43098
98658000,43098
98659000,43098
98660000,43098
98661000,43098
98662000,43098
98663000,43098
98664000,43098
98665000,43098
98666000,43098
98667000,43098
98668000,43098
98669000,43098
98670000,43098
98671000,43098
98672000,43098
98673000,43098
98674000,43098
98675000,43098
98676000,43098
98677000,43099
98678000,43099
98679000,43099
98680000,43099
98681000,43099
98682000,43099
98683000,43099
98684000,43099
98685000,43099
98686000,43099
98687000,43099
98688000,43099
98689000,43099
98690000,43099
98691000,43099
98692000,43099
98693000,43099
98694000,43099
98695000,43099
98696000,43099
98697000,43099
98698000,43099
98699000,43099
98700000,43099
98701000,43099
98702000,43099
98703000,43099
98704000,43099
98705000,43099
98706000,43099
98707000,43099
98708000,43099
98709000,43099
98710000,43099
98711000,43099
98712000,43099
98713000,43099
98714000,43099
98715000,43099
98716000,43099
98717000,43099
98718000,43099
98719000,43099
98720000,43099
98721000,43099
98722000,43099
98723000,43099
98724000,43099
98725000,43099
98726000,43099
98727000,43099
98728000,43099
98729000,43099
98730000,43099
98731000,43099
98732000,43099
98733000,43099
98734000,43099
98735000,43099
98736000,43099
98737000,43099
98738000,43099
98739000,43099
98740000,43099
98741000,43099
98742000,43099
98743000,43099
98744000,43099
98745000,43099
98746000,43099
98747000,43099
98748000,43099
98749000,43099
98750000,43099
98751000,43099
98752000,43099
98753000,43099
98754000,43099
98755000,43099
98756000,43099
98757000,43099
98758000,43099
98759000,43099
98760000,43099
98761000,43099
98762000,43099
98763000,43099
98764000,43099
98765000,43099
98766000,43099
98767000,43099
98768000,43099
98769000,43099
98770000,43099
98771000,43099
98772000,43099
98773000,43099
98774000,43099
98775000,43099
98776000,43099
98777000,43099
98778000,43099
98779000,43099
98780000,43099
98781000,43099
98782000,43099
98783000,43099
98784000,43099
98785000,43099
98786000,43099
98787000,43099
98788000,43099
98789000,43099
98790000,43099
98791000,43099
98792000,43099
98793000,43099
98794000,43099
98795000,43099
98796000,43099
98797000,43099
98798000,43099
98799000,43099
98800000,43099
98801000,43099
98802000,43099
98803000,43099
98804000,43099
98805000,43099
98806000,43099
98807000,43099
98808000,43099
98809000,43099
98810000,43099
98811000,43099
98812000,43099
98813000,43099
98814000,43099
98815000,43099
98816000,43099
98817000,43099
98818000,43099
98819000,43099
98820000,43099
98821000,43099
98822000,43099
98823000,43099
98824000,43099
98825000,43099
98826000,43099
98827000,43099
98828000,43099
98829000,43099
98830000,43099
98831000,43099
98832000,43099
98833000,43099
98834000,43099
98835000,43099
98836000,43099
98837000,43099
98838000,43099
98839000,43099
98840000,43099
98841000,43099
98842000,43099
98843000,43099
98844000,43099
98845000,43099
98846000,43099
98847000,43099
98848000,43099
98849000,43099
98850000,43099
98851000,43099
98852000,43099
98853000,43099
98854000,43099
98855000,43099
98856000,43099
98857000,43099
98858000,43099
98859000,43099
98860000,43099
98861000,43099
98862000,43099
98863000,43099
98864000,43099
98865000,43099
98866000,43099
98867000,43099
98868000,43099
98869000,43099
98870000,43099
98871000,43099
98872000,43099
98873000,43099
98874000,43099
98875000,43099
98876000,43099
98877000,43099
98878000,43099
98879000,43099
98880000,43099
98881000,43099
98882000,43099
98883000,43099
98884000,43099
98885000,43099
98886000,43099
98887000,43099
98888000,43099
98889000,43099
98890000,43099
98891000,43099
98892000,43099
98893000,43099
98894000,43099
98895000,43099
98896000,43099
98897000,43099
98898000,43099
98899000,43099
98900000,43099
98901000,43099
98902000,43099
98903000,43099
98904000,43099
98905000,43099
98906000,43099
98907000,43099
98908000,43099
98909000,43099
98910000,43099
98911000,43099
98912000,43099
98913000,43099
98914000,43099
98915000,43099
98916000,43099
98917000,43099
98918000,43099
98919000,43099
98920000,43099
98921000,43099
98922000,43099
98923000,43100
98924000,43100
98925000,43100
98926000,43100
98927000,43100
98928000,43100
98929000,43100
98930000,43100
98931000,43100
98932000,43100
98933000,43100
98934000,43100
98935000,43100
98936000,43100
98937000,43100
98938000,43100
98939000,43100
98940000,43100
98941000,43100
98942000,43100
98943000,43100
98944000,43100
98945000,43100
98946000,43100
98947000,43100
98948000,43100
98949000,43100
98950000,43100
98951000,43100
98952000,43100
98953000,43100
98954000,43100
98955000,43100
98956000,43100
98957000,43100
98958000,43100
98959000,43100
98960000,43100
98961000,43100
98962000,43100
98963000,43100
98964000,43100
98965000,43100
98966000,43100
98967000,43100
98968000,43100
98969000,43100
98970000,43100
98971000,43100
98972000,43100
98973000,43100
98974000,43100
98975000,43100
98976000,43100
98977000,43100
98978000,43100
98979000,43100
98980000,43100
98981000,43100
98982000,43100
98983000,43100
98984000,43100
98985000,43100
98986000,43100
98987000,43100
98988000,43100
98989000,43100
98990000,43100
98991000,43100
98992000,43100
98993000,43100
98994000,43100
98995000,43100
98996000,43100
98997000,43100
98998000,43100
98999000,43100
99000000,43100
99001000,43100
99002000,43100
99003000,43100
99004000,43100
99005000,43100
99006000,43100
99007000,43100
99008000,43100
99009000,43100
99010000,43100
99011000,43100
99012000,43100
99013000,43100
99014000,43100
99015000,43100
99016000,43100
99017000,43100
99018000,43100
99019000,43100
99020000,43100
99021000,43100
99022000,43100
99023000,43100
99024000,43100
99025000,43100
99026000,43100
99027000,43100
99028000,43100
99029000,43100
99030000,43100
99031000,43100
99032000,43100
99033000,43100
99034000,43100
99035000,43100
99036000,43100
99037000,43100
99038000,43100
99039000,43100
99040000,43100
99041000,43100
99042000,43100
99043000,43100
99044000,43100
99045000,43100
99046000,43100
99047000,43100
99048000,43100
99049000,43100
99050000,43100
99051000,43100
99052000,43100
99053000,43100
99054000,43100
99055000,43100
99056000,43100
99057000,43100
99058000,43100
99059000,43100
99060000,43100
99061000,43100
99062000,43100
99063000,43100
99064000,43100
99065000,43100
99066000,43100
99067000,43100
99068000,43100
99069000,43100
99070000,43100
99071000,43100
99072000,43100
99073000,43100
99074000,43100
99075000,43100
99076000,43100
99077000,43100
99078000,43100
99079000,43100
99080000,43100
99081000,43100
99082000,43100
99083000,43102
99084000,43102
99085000,43102
99086000,43102
99087000,43102
99088000,43102
99089000,43102
99090000,43102
99091000,43102
99092000,43102
99093000,43102
99094000,43102
99095000,43102
99096000,43102
99097000,43102
99098000,43102
99099000,43102
99100000,43102
99101000,43102
99102000,43102
99103000,43102
99104000,43102
99105000,43102
99106000,43102
99107000,43102
99108000,43102
99109000,43102
99110000,43102
99111000,43102
99112000,43102
99113000,43102
99114000,43102
99115000,43102
99116000,43102
99117000,43102
99118000,43102
99119000,43102
99120000,43102
99121000,43102
99122000,43102
99123000,43102
99124000,43102
99125000,43102
99126000,43102
99127000,43102
99128000,43102
99129000,43102
99130000,43102
99131000,43102
99132000,43102
99133000,43102
99134000,43102
99135000,43102
99136000,43102
99137000,43102
99138000,43102
99139000,43102
99140000,43102
99141000,43102
99142000,43102
99143000,43102
99144000,43102
99145000,43102
99146000,43102
99147000,43102
99148000,43102
99149000,43102
99150000,43102
99151000,43102
99152000,43102
99153000,43102
99154000,43102
99155000,43102
99156000,43102
99157000,43102
99158000,43102
99159000,43102
99160000,43102
99161000,43102
99162000,43102
99163000,43102
99164000,43102
99165000,43102
99166000,43102
99167000,43102
99168000,43102
99169000,43102
99170000,43102
99171000,43102
99172000,43102
99173000,43102
99174000,43102
99175000,43102
99176000,43102
99177000,43102
99178000,43102
99179000,43102
99180000,43102
99181000,43102
99182000,43102
99183000,43102
99184000,43102
99185000,43102
99186000,43102
99187000,43102
99188000,43102
99189000,43102
99190000,43102
99191000,43102
99192000,43102
99193000,43102
99194000,43102
99195000,43102
99196000,43102
99197000,43102
99198000,43102
99199000,43102
99200000,43102
99201000,43102
99202000,43102
99203000,43102
